code,label,original_label,repo,pr_number
"diff --git a/Libraries/LibIDL/ExposedTo.cpp b/Libraries/LibIDL/ExposedTo.cpp
index a39242812de6..489d2637747f 100644
--- a/Libraries/LibIDL/ExposedTo.cpp
+++ b/Libraries/LibIDL/ExposedTo.cpp
@@ -20,43 +20,39 @@ ErrorOr<ExposedTo> parse_exposure_set(StringView interface_name, StringView expo
         return ExposedTo::All;
     if (exposed_trimmed == ""Nobody""sv)
         return ExposedTo::Nobody;
-    if (exposed_trimmed == ""Window""sv)
-        return ExposedTo::Window;
-    if (exposed_trimmed == ""Worker""sv)
-        return ExposedTo::AllWorkers;
-    if (exposed_trimmed == ""DedicatedWorker""sv)
-        return ExposedTo::DedicatedWorker;
-    if (exposed_trimmed == ""SharedWorker""sv)
-        return ExposedTo::SharedWorker;
-    if (exposed_trimmed == ""ServiceWorker""sv)
-        return ExposedTo::ServiceWorker;
-    if (exposed_trimmed == ""AudioWorklet""sv)
-        return ExposedTo::AudioWorklet;
-    if (exposed_trimmed == ""Worklet""sv)
-        return ExposedTo::Worklet;
-    if (exposed_trimmed == ""ShadowRealm""sv)
-        return ExposedTo::ShadowRealm;
+
+    auto exposed_from_string = [](auto& string) -> Optional<ExposedTo> {
+        if (string == ""Window""sv)
+            return ExposedTo::Window;
+        if (string == ""Worker""sv)
+            return ExposedTo::AllWorkers;
+        if (string == ""DedicatedWorker""sv)
+            return ExposedTo::DedicatedWorker;
+        if (string == ""SharedWorker""sv)
+            return ExposedTo::SharedWorker;
+        if (string == ""ServiceWorker""sv)
+            return ExposedTo::ServiceWorker;
+        if (string == ""AudioWorklet""sv)
+            return ExposedTo::AudioWorklet;
+        if (string == ""LayoutWorklet""sv)
+            return ExposedTo::LayoutWorklet;
+        if (string == ""PaintWorklet""sv)
+            return ExposedTo::PaintWorklet;
+        if (string == ""Worklet""sv)
+            return ExposedTo::Worklet;
+        if (string == ""ShadowRealm""sv)
+            return ExposedTo::ShadowRealm;
+        return",ok,APPROVE,LadybirdBrowser/ladybird,5853
"diff --git a/Libraries/LibIDL/ExposedTo.cpp b/Libraries/LibIDL/ExposedTo.cpp
index a39242812de6..8c514863e161 100644
--- a/Libraries/LibIDL/ExposedTo.cpp
+++ b/Libraries/LibIDL/ExposedTo.cpp
@@ -20,43 +20,35 @@ ErrorOr<ExposedTo> parse_exposure_set(StringView interface_name, StringView expo
         return ExposedTo::All;
     if (exposed_trimmed == ""Nobody""sv)
         return ExposedTo::Nobody;
-    if (exposed_trimmed == ""Window""sv)
-        return ExposedTo::Window;
-    if (exposed_trimmed == ""Worker""sv)
-        return ExposedTo::AllWorkers;
-    if (exposed_trimmed == ""DedicatedWorker""sv)
-        return ExposedTo::DedicatedWorker;
-    if (exposed_trimmed == ""SharedWorker""sv)
-        return ExposedTo::SharedWorker;
-    if (exposed_trimmed == ""ServiceWorker""sv)
-        return ExposedTo::ServiceWorker;
-    if (exposed_trimmed == ""AudioWorklet""sv)
-        return ExposedTo::AudioWorklet;
-    if (exposed_trimmed == ""Worklet""sv)
-        return ExposedTo::Worklet;
-    if (exposed_trimmed == ""ShadowRealm""sv)
-        return ExposedTo::ShadowRealm;
+
+    auto exposed_from_string = [](auto& string) -> Optional<ExposedTo> {
+        if (string == ""Window""sv)
+            return ExposedTo::Window;
+        if (string == ""Worker""sv)
+            return ExposedTo::AllWorkers;
+        if (string == ""DedicatedWorker""sv)
+            return ExposedTo::DedicatedWorker;
+        if (string == ""SharedWorker""sv)
+            return ExposedTo::SharedWorker;
+        if (string == ""ServiceWorker""sv)
+            return ExposedTo::ServiceWorker;
+        if (string == ""AudioWorklet""sv)
+            return ExposedTo::AudioWorklet;
+        if (string == ""Worklet""sv)
+            return ExposedTo::Worklet;
+        if (string == ""ShadowRealm""sv)
+            return ExposedTo::ShadowRealm;
+        return {};
+    };
+    if (auto parsed_exposed = exposed_from_string(exposed_trimmed); parsed_exposed.has_value())
+        return parsed_exposed.value();
 
     if (exposed_trimm",bug,REQUEST_CHANGES,LadybirdBrowser/ladybird,5853
"diff --git a/src/lightning/pytorch/trainer/connectors/checkpoint_connector.py b/src/lightning/pytorch/trainer/connectors/checkpoint_connector.py
index c73ceb32ec77f..a41f87d418ebe 100644
--- a/src/lightning/pytorch/trainer/connectors/checkpoint_connector.py
+++ b/src/lightning/pytorch/trainer/connectors/checkpoint_connector.py
@@ -397,9 +397,7 @@ def _restore_modules_and_callbacks(self, checkpoint_path: Optional[_PATH] = None
         self.resume_start(checkpoint_path)
         self.restore_model()
         self.restore_datamodule()
-        if self.trainer.state.fn == TrainerFn.FITTING:
-            # restore callback states
-            self.restore_callbacks()
+        self.restore_callbacks()
 
     def dump_checkpoint(self, weights_only: bool = False) -> dict:
         """"""Creating a model checkpoint dictionary object from various component states.
diff --git a/tests/tests_pytorch/trainer/connectors/test_checkpoint_connector.py b/tests/tests_pytorch/trainer/connectors/test_checkpoint_connector.py
index 39911f9eddc7f..d29e2285e983c 100644
--- a/tests/tests_pytorch/trainer/connectors/test_checkpoint_connector.py
+++ b/tests/tests_pytorch/trainer/connectors/test_checkpoint_connector.py
@@ -18,7 +18,7 @@
 import pytest
 import torch
 from lightning.pytorch import Trainer
-from lightning.pytorch.callbacks import ModelCheckpoint
+from lightning.pytorch.callbacks import Callback, ModelCheckpoint
 from lightning.pytorch.demos.boring_classes import BoringModel
 from lightning.pytorch.trainer.states import TrainerFn
 from lightning.pytorch.utilities.migration.utils import _set_version
@@ -234,3 +234,53 @@ def test_strict_loading(strict_loading, expected, tmp_path):
     trainer = Trainer(default_root_dir=tmp_path, barebones=True, max_steps=2)
     trainer.fit(model, ckpt_path=(tmp_path / ""checkpoint.ckpt""))
     model.load_state_dict.assert_called_once_with(ANY, strict=expected)
+
+
+@pytest.mark.parametrize(""trainer_fn"", [""validate"", ""test"", ""predict""])
+def test_restore",ok,APPROVE,Lightning-AI/pytorch-lightning,20403
"diff --git a/src/lightning/pytorch/trainer/connectors/checkpoint_connector.py b/src/lightning/pytorch/trainer/connectors/checkpoint_connector.py
index c73ceb32ec77f..a41f87d418ebe 100644
--- a/src/lightning/pytorch/trainer/connectors/checkpoint_connector.py
+++ b/src/lightning/pytorch/trainer/connectors/checkpoint_connector.py
@@ -397,9 +397,7 @@ def _restore_modules_and_callbacks(self, checkpoint_path: Optional[_PATH] = None
         self.resume_start(checkpoint_path)
         self.restore_model()
         self.restore_datamodule()
-        if self.trainer.state.fn == TrainerFn.FITTING:
-            # restore callback states
-            self.restore_callbacks()
+        self.restore_callbacks()
 
     def dump_checkpoint(self, weights_only: bool = False) -> dict:
         """"""Creating a model checkpoint dictionary object from various component states.
diff --git a/tests/tests_pytorch/trainer/connectors/test_checkpoint_connector.py b/tests/tests_pytorch/trainer/connectors/test_checkpoint_connector.py
index 39911f9eddc7f..c7da695e204b3 100644
--- a/tests/tests_pytorch/trainer/connectors/test_checkpoint_connector.py
+++ b/tests/tests_pytorch/trainer/connectors/test_checkpoint_connector.py
@@ -18,7 +18,7 @@
 import pytest
 import torch
 from lightning.pytorch import Trainer
-from lightning.pytorch.callbacks import ModelCheckpoint
+from lightning.pytorch.callbacks import Callback, ModelCheckpoint
 from lightning.pytorch.demos.boring_classes import BoringModel
 from lightning.pytorch.trainer.states import TrainerFn
 from lightning.pytorch.utilities.migration.utils import _set_version
@@ -234,3 +234,46 @@ def test_strict_loading(strict_loading, expected, tmp_path):
     trainer = Trainer(default_root_dir=tmp_path, barebones=True, max_steps=2)
     trainer.fit(model, ckpt_path=(tmp_path / ""checkpoint.ckpt""))
     model.load_state_dict.assert_called_once_with(ANY, strict=expected)
+
+
+@pytest.mark.parametrize(""trainer_fn"", [""validate"", ""test"", ""predict""])
+def test_restore",security,REQUEST_CHANGES,Lightning-AI/pytorch-lightning,20403
"diff --git a/.github/workflows/call-clear-cache.yml b/.github/workflows/call-clear-cache.yml
index a4281f124b6b6..b736d2a91f55f 100644
--- a/.github/workflows/call-clear-cache.yml
+++ b/.github/workflows/call-clear-cache.yml
@@ -23,18 +23,18 @@ on:
 jobs:
   cron-clear:
     if: github.event_name == 'schedule' || github.event_name == 'pull_request'
-    uses: Lightning-AI/utilities/.github/workflows/cleanup-caches.yml@v0.14.0
+    uses: Lightning-AI/utilities/.github/workflows/cleanup-caches.yml@v0.14.1
     with:
-      scripts-ref: v0.14.0
+      scripts-ref: v0.14.1
       dry-run: ${{ github.event_name == 'pull_request' }}
       pattern: ""latest|docs""
       age-days: 7
 
   direct-clear:
     if: github.event_name == 'workflow_dispatch' || github.event_name == 'pull_request'
-    uses: Lightning-AI/utilities/.github/workflows/cleanup-caches.yml@v0.14.0
+    uses: Lightning-AI/utilities/.github/workflows/cleanup-caches.yml@v0.14.1
     with:
-      scripts-ref: v0.14.0
+      scripts-ref: v0.14.1
       dry-run: ${{ github.event_name == 'pull_request' }}
       pattern: ${{ inputs.pattern || 'pypi_wheels' }} # setting str in case of PR / debugging
       age-days: ${{ fromJSON(inputs.age-days) || 0 }} # setting 0 in case of PR / debugging
diff --git a/.github/workflows/ci-check-md-links.yml b/.github/workflows/ci-check-md-links.yml
index c4dd056eb0caa..b619b756c1349 100644
--- a/.github/workflows/ci-check-md-links.yml
+++ b/.github/workflows/ci-check-md-links.yml
@@ -14,7 +14,7 @@ on:
 
 jobs:
   check-md-links:
-    uses: Lightning-AI/utilities/.github/workflows/check-md-links.yml@v0.14.0
+    uses: Lightning-AI/utilities/.github/workflows/check-md-links.yml@v0.14.1
     with:
       config-file: "".github/markdown-links-config.json""
       base-branch: ""master""
diff --git a/.github/workflows/ci-schema.yml b/.github/workflows/ci-schema.yml
index d2470389b7ed3..aec5f9b4bc261 100644
--- a/.github/workflows/ci-schema.yml
+++ b/.github/workflows/ci-schema.yml
@@ -8",ok,APPROVE,Lightning-AI/pytorch-lightning,20650
"diff --git a/.github/workflows/call-clear-cache.yml b/.github/workflows/call-clear-cache.yml
index a4281f124b6b6..8301ae2f61cbf 100644
--- a/.github/workflows/call-clear-cache.yml
+++ b/.github/workflows/call-clear-cache.yml
@@ -23,7 +23,7 @@ on:
 jobs:
   cron-clear:
     if: github.event_name == 'schedule' || github.event_name == 'pull_request'
-    uses: Lightning-AI/utilities/.github/workflows/cleanup-caches.yml@v0.14.0
+    uses: Lightning-AI/utilities/.github/workflows/cleanup-caches.yml@v0.14.1
     with:
       scripts-ref: v0.14.0
       dry-run: ${{ github.event_name == 'pull_request' }}
@@ -32,7 +32,7 @@ jobs:
 
   direct-clear:
     if: github.event_name == 'workflow_dispatch' || github.event_name == 'pull_request'
-    uses: Lightning-AI/utilities/.github/workflows/cleanup-caches.yml@v0.14.0
+    uses: Lightning-AI/utilities/.github/workflows/cleanup-caches.yml@v0.14.1
     with:
       scripts-ref: v0.14.0
       dry-run: ${{ github.event_name == 'pull_request' }}
diff --git a/.github/workflows/ci-check-md-links.yml b/.github/workflows/ci-check-md-links.yml
index c4dd056eb0caa..b619b756c1349 100644
--- a/.github/workflows/ci-check-md-links.yml
+++ b/.github/workflows/ci-check-md-links.yml
@@ -14,7 +14,7 @@ on:
 
 jobs:
   check-md-links:
-    uses: Lightning-AI/utilities/.github/workflows/check-md-links.yml@v0.14.0
+    uses: Lightning-AI/utilities/.github/workflows/check-md-links.yml@v0.14.1
     with:
       config-file: "".github/markdown-links-config.json""
       base-branch: ""master""
diff --git a/.github/workflows/ci-schema.yml b/.github/workflows/ci-schema.yml
index d2470389b7ed3..aec5f9b4bc261 100644
--- a/.github/workflows/ci-schema.yml
+++ b/.github/workflows/ci-schema.yml
@@ -8,7 +8,7 @@ on:
 
 jobs:
   check:
-    uses: Lightning-AI/utilities/.github/workflows/check-schema.yml@v0.14.0
+    uses: Lightning-AI/utilities/.github/workflows/check-schema.yml@v0.14.1
     with:
       # skip azure due to the wrong schema file by MSFT
       # https:",bug,REQUEST_CHANGES,Lightning-AI/pytorch-lightning,20650
"diff --git a/.github/workflows/ci-tests-fabric.yml b/.github/workflows/ci-tests-fabric.yml
index 4e4d2c9eed3cb..014df25016ee3 100644
--- a/.github/workflows/ci-tests-fabric.yml
+++ b/.github/workflows/ci-tests-fabric.yml
@@ -167,7 +167,7 @@ jobs:
         run: |
           echo $GITHUB_RUN_ID
           python -m coverage run --source ${{ env.COVERAGE_SCOPE }} \
-            -m pytest -v --timeout=30 --durations=50 --random-order-seed=$GITHUB_RUN_ID \
+            -m pytest -v --timeout=60 --durations=50 --random-order-seed=$GITHUB_RUN_ID \
             --junitxml=junit.xml -o junit_family=legacy  # NOTE: for Codecov's test results
 
       - name: Statistics
diff --git a/.github/workflows/ci-tests-pytorch.yml b/.github/workflows/ci-tests-pytorch.yml
index d295d5475942a..6cefdb827722e 100644
--- a/.github/workflows/ci-tests-pytorch.yml
+++ b/.github/workflows/ci-tests-pytorch.yml
@@ -196,7 +196,7 @@ jobs:
         run: |
           echo $GITHUB_RUN_ID
           python -m coverage run --source ${{ env.COVERAGE_SCOPE }} \
-            -m pytest . -v --timeout=60 --durations=50 --random-order-seed=$GITHUB_RUN_ID \
+            -m pytest . -v --timeout=90 --durations=50 --random-order-seed=$GITHUB_RUN_ID \
             --junitxml=junit.xml -o junit_family=legacy  # NOTE: for Codecov's test results
 
       - name: Statistics
diff --git a/tests/tests_pytorch/callbacks/test_stochastic_weight_avg.py b/tests/tests_pytorch/callbacks/test_stochastic_weight_avg.py
index e9e11b6dbb466..c24e33c80c6df 100644
--- a/tests/tests_pytorch/callbacks/test_stochastic_weight_avg.py
+++ b/tests/tests_pytorch/callbacks/test_stochastic_weight_avg.py
@@ -354,6 +354,8 @@ def test_swa_resume_training_from_checkpoint_custom_scheduler(tmp_path, crash_on
 
 
 @RunIf(skip_windows=True)
+# flaky with ""process 0 terminated with signal SIGABRT"" (GLOO)
+@pytest.mark.flaky(reruns=3, only_rerun=""torch.multiprocessing.spawn.ProcessExitedException"")
 def test_swa_resume_training_from_checkpoint_ddp(tmp_pa",ok,APPROVE,Lightning-AI/pytorch-lightning,20933
"diff --git a/.github/workflows/ci-tests-fabric.yml b/.github/workflows/ci-tests-fabric.yml
index 4e4d2c9eed3cb..5c911e405d955 100644
--- a/.github/workflows/ci-tests-fabric.yml
+++ b/.github/workflows/ci-tests-fabric.yml
@@ -168,6 +168,8 @@ jobs:
           echo $GITHUB_RUN_ID
           python -m coverage run --source ${{ env.COVERAGE_SCOPE }} \
             -m pytest -v --timeout=30 --durations=50 --random-order-seed=$GITHUB_RUN_ID \
+            # adressing flaky: process 0 terminated with signal SIGABRT
+            --reruns 3 --rerun-except=""torch.multiprocessing.spawn.ProcessExitedException"" \
             --junitxml=junit.xml -o junit_family=legacy  # NOTE: for Codecov's test results
 
       - name: Statistics
diff --git a/.github/workflows/ci-tests-pytorch.yml b/.github/workflows/ci-tests-pytorch.yml
index d295d5475942a..bac3e5aa2d1b8 100644
--- a/.github/workflows/ci-tests-pytorch.yml
+++ b/.github/workflows/ci-tests-pytorch.yml
@@ -197,6 +197,8 @@ jobs:
           echo $GITHUB_RUN_ID
           python -m coverage run --source ${{ env.COVERAGE_SCOPE }} \
             -m pytest . -v --timeout=60 --durations=50 --random-order-seed=$GITHUB_RUN_ID \
+            # adressing flaky: process 0 terminated with signal SIGABRT
+            --reruns 3 --rerun-except=""torch.multiprocessing.spawn.ProcessExitedException"" \
             --junitxml=junit.xml -o junit_family=legacy  # NOTE: for Codecov's test results
 
       - name: Statistics
",bug,REQUEST_CHANGES,Lightning-AI/pytorch-lightning,20933
"diff --git a/src/lightning/pytorch/callbacks/progress/rich_progress.py b/src/lightning/pytorch/callbacks/progress/rich_progress.py
index 7bb98e8a9058c..6aec230316d43 100644
--- a/src/lightning/pytorch/callbacks/progress/rich_progress.py
+++ b/src/lightning/pytorch/callbacks/progress/rich_progress.py
@@ -447,6 +447,11 @@ def _add_task(self, total_batches: Union[int, float], description: str, visible:
             visible=visible,
         )
 
+    def _initialize_train_progress_bar_id(self) -> None:
+        total_batches = self.total_train_batches
+        train_description = self._get_train_description(self.trainer.current_epoch)
+        self.train_progress_bar_id = self._add_task(total_batches, train_description)
+
     def _update(self, progress_bar_id: Optional[""TaskID""], current: int, visible: bool = True) -> None:
         if self.progress is not None and self.is_enabled:
             assert progress_bar_id is not None
@@ -531,6 +536,9 @@ def on_train_batch_end(
         batch: Any,
         batch_idx: int,
     ) -> None:
+        if not self.is_disabled and self.train_progress_bar_id is None:
+            # can happen when resuming from a mid-epoch restart
+            self._initialize_train_progress_bar_id()
         self._update(self.train_progress_bar_id, batch_idx + 1)
         self._update_metrics(trainer, pl_module)
         self.refresh()
",ok,APPROVE,Lightning-AI/pytorch-lightning,21000
"diff --git a/src/lightning/pytorch/callbacks/progress/rich_progress.py b/src/lightning/pytorch/callbacks/progress/rich_progress.py
index 7bb98e8a9058c..6063cdc360e9d 100644
--- a/src/lightning/pytorch/callbacks/progress/rich_progress.py
+++ b/src/lightning/pytorch/callbacks/progress/rich_progress.py
@@ -357,6 +357,13 @@ def refresh(self) -> None:
     def on_train_start(self, trainer: ""pl.Trainer"", pl_module: ""pl.LightningModule"") -> None:
         self._init_progress(trainer)
 
+        # Initialize the training progress bar here because
+        # `on_train_epoch_start` is not called when resuming from a mid-epoch restart
+        total_batches = self.total_train_batches
+        train_description = self._get_train_description(trainer.current_epoch)
+        assert self.progress is not None
+        self.train_progress_bar_id = self._add_task(total_batches, train_description)
+
     @override
     def on_predict_start(self, trainer: ""pl.Trainer"", pl_module: ""pl.LightningModule"") -> None:
         self._init_progress(trainer)
",security,REQUEST_CHANGES,Lightning-AI/pytorch-lightning,21000
"diff --git a/manim/mobject/opengl/opengl_mobject.py b/manim/mobject/opengl/opengl_mobject.py
index 932b1d0d10..c907c4c2e0 100644
--- a/manim/mobject/opengl/opengl_mobject.py
+++ b/manim/mobject/opengl/opengl_mobject.py
@@ -5,9 +5,11 @@
 import itertools as it
 import random
 import sys
-from collections.abc import Iterable, Sequence
+import types
+from collections.abc import Iterable, Iterator, Sequence
 from functools import partialmethod, wraps
 from math import ceil
+from typing import TYPE_CHECKING, Any, Callable, TypeVar
 
 import moderngl
 import numpy as np
@@ -44,10 +46,33 @@
     rotation_matrix_transpose,
 )
 
+if TYPE_CHECKING:
+    import numpy.typing as npt
+    from typing_extensions import Self, TypeAlias
 
-def affects_shader_info_id(func):
+    from manim.renderer.shader_wrapper import ShaderWrapper
+    from manim.typing import (
+        ManimFloat,
+        MappingFunction,
+        MatrixMN,
+        PathFuncType,
+        Point3D,
+        Point3D_Array,
+        Vector3D,
+    )
+
+    TimeBasedUpdater: TypeAlias = Callable[[""Mobject"", float], object]
+    NonTimeBasedUpdater: TypeAlias = Callable[[""Mobject""], object]
+    Updater: TypeAlias = NonTimeBasedUpdater | TimeBasedUpdater
+
+    T = TypeVar(""T"")
+
+
+def affects_shader_info_id(
+    func: Callable[[OpenGLMobject], OpenGLMobject],
+) -> Callable[[OpenGLMobject], OpenGLMobject]:
     @wraps(func)
-    def wrapper(self):
+    def wrapper(self: OpenGLMobject) -> OpenGLMobject:
         for mob in self.get_family():
             func(mob)
             mob.refresh_shader_wrapper_id()
@@ -93,26 +118,26 @@ class OpenGLMobject:
 
     def __init__(
         self,
-        color=WHITE,
-        opacity=1,
-        dim=3,  # TODO, get rid of this
+        color: ParsableManimColor | Iterable[ParsableManimColor] = WHITE,
+        opacity: float = 1,
+        dim: int = 3,  # TODO, get rid of this
         # Lighting parameters
         # Positive gloss up to 1 makes it reflect the light.
-      ",ok,APPROVE,ManimCommunity/manim,3803
"diff --git a/manim/mobject/opengl/opengl_mobject.py b/manim/mobject/opengl/opengl_mobject.py
index 932b1d0d10..73138b04bc 100644
--- a/manim/mobject/opengl/opengl_mobject.py
+++ b/manim/mobject/opengl/opengl_mobject.py
@@ -5,9 +5,11 @@
 import itertools as it
 import random
 import sys
-from collections.abc import Iterable, Sequence
+import types
+from collections.abc import Iterable, Iterator, Sequence
 from functools import partialmethod, wraps
 from math import ceil
+from typing import TYPE_CHECKING, Any, Callable
 
 import moderngl
 import numpy as np
@@ -44,10 +46,31 @@
     rotation_matrix_transpose,
 )
 
-
-def affects_shader_info_id(func):
+if TYPE_CHECKING:
+    import numpy.typing as npt
+    from typing_extensions import Self, TypeAlias
+
+    from manim.renderer.shader_wrapper import ShaderWrapper
+    from manim.typing import (
+        ManimFloat,
+        MappingFunction,
+        MatrixMN,
+        PathFuncType,
+        Point3D,
+        Point3D_Array,
+        Vector3D,
+    )
+
+    TimeBasedUpdater: TypeAlias = Callable[[""Mobject"", float], object]
+    NonTimeBasedUpdater: TypeAlias = Callable[[""Mobject""], object]
+    Updater: TypeAlias = NonTimeBasedUpdater | TimeBasedUpdater
+
+
+def affects_shader_info_id(
+    func: Callable[[OpenGLMobject], OpenGLMobject],
+) -> Callable[[OpenGLMobject], OpenGLMobject]:
     @wraps(func)
-    def wrapper(self):
+    def wrapper(self: OpenGLMobject) -> OpenGLMobject:
         for mob in self.get_family():
             func(mob)
             mob.refresh_shader_wrapper_id()
@@ -93,26 +116,26 @@ class OpenGLMobject:
 
     def __init__(
         self,
-        color=WHITE,
-        opacity=1,
-        dim=3,  # TODO, get rid of this
+        color: ParsableManimColor | list[ParsableManimColor] = WHITE,
+        opacity: float = 1,
+        dim: int = 3,  # TODO, get rid of this
         # Lighting parameters
         # Positive gloss up to 1 makes it reflect the light.
-        gloss=0.0,
+        gloss: float ",style,REQUEST_CHANGES,ManimCommunity/manim,3803
"diff --git a/manim/mobject/geometry/arc.py b/manim/mobject/geometry/arc.py
index 996e8279f6..c211deae01 100644
--- a/manim/mobject/geometry/arc.py
+++ b/manim/mobject/geometry/arc.py
@@ -44,7 +44,7 @@ def construct(self):
 
 import itertools
 import warnings
-from typing import TYPE_CHECKING
+from typing import TYPE_CHECKING, cast
 
 import numpy as np
 from typing_extensions import Self
@@ -63,11 +63,20 @@ def construct(self):
 )
 
 if TYPE_CHECKING:
+    from collections.abc import Iterable
+    from typing import Any
+
     import manim.mobject.geometry.tips as tips
     from manim.mobject.mobject import Mobject
     from manim.mobject.text.tex_mobject import SingleStringMathTex, Tex
     from manim.mobject.text.text_mobject import Text
-    from manim.typing import CubicBezierPoints, Point3D, QuadraticBezierPoints, Vector3D
+    from manim.typing import (
+        CubicBezierPoints,
+        InternalPoint3D,
+        Point3D,
+        QuadraticBezierPoints,
+        Vector3D,
+    )
 
 
 class TipableVMobject(VMobject, metaclass=ConvertToOpenGL):
@@ -93,7 +102,7 @@ def __init__(
         tip_length: float = DEFAULT_ARROW_TIP_LENGTH,
         normal_vector: Vector3D = OUT,
         tip_style: dict = {},
-        **kwargs,
+        **kwargs: Any,
     ) -> None:
         self.tip_length: float = tip_length
         self.normal_vector: Vector3D = normal_vector
@@ -126,10 +135,10 @@ def add_tip(
     def create_tip(
         self,
         tip_shape: type[tips.ArrowTip] | None = None,
-        tip_length: float = None,
-        tip_width: float = None,
+        tip_length: float | None = None,
+        tip_width: float | None = None,
         at_start: bool = False,
-    ):
+    ) -> tips.ArrowTip:
         """"""Stylises the tip, positions it spatially, and returns
         the newly instantiated tip to the caller.
         """"""
@@ -142,13 +151,13 @@ def get_unpositioned_tip(
         tip_shape: type[tips.ArrowTip] | None = None,
         tip_length: float | None = Non",ok,APPROVE,ManimCommunity/manim,3961
